Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Range
0.0,18907,2,9453.5,9453.5,7315,11592,3024.3,myelin-exec:__myl_Fc_myl0_418
0.0,18861,2,9430.5,9430.5,3083,15778,8976.7,myelin-exec:/layers.5/self_attn_2/MatMul_1_myl0_1160
0.0,18860,2,9430.0,9430.0,2194,16666,10233.2,myelin-exec:/layers.2/self_attn_9/MatMul_myl0_3267
0.0,18815,2,9407.5,9407.5,5380,13435,5695.7,myelin-exec:/layers.3/mlp/gateup_proj_6/MatMul_myl0_2676
0.0,18814,2,9407.0,9407.0,2416,16398,9886.8,myelin-exec:/layers.15/self_attn_5/MatMul_1_myl0_2257
0.0,18796,2,9398.0,9398.0,5213,13583,5918.5,myelin-exec:/layers.10/mlp/gateup_proj_9/MatMul_myl0_3722
0.0,18795,2,9397.5,9397.5,5333,13462,5748.1,myelin-exec:/layers.7/mlp/gateup_proj_6/MatMul_myl0_2744
0.0,18769,2,9384.5,9384.5,5241,13528,5859.8,myelin-exec:/layers.5/mlp/gateup_proj_4/MatMul_myl0_2092
0.0,18741,2,9370.5,9370.5,5213,13528,5879.6,myelin-exec:/layers.8/mlp/gateup_proj_3/MatMul_myl0_1834
0.0,18731,2,9365.5,9365.5,3657,15074,8073.0,myelin-exec:/layers.5/self_attn_2/MatMul_myl0_1155
0.0,18713,2,9356.5,9356.5,3009,15704,8976.7,myelin-exec:/layers.7/self_attn_10/MatMul_1_myl0_3666
0.0,18694,2,9347.0,9347.0,3240,15454,8636.6,myelin-exec:/layers.9/self_attn_9/MatMul_myl0_3386
0.0,18686,2,9343.0,9343.0,6639,12047,3824.0,myelin-exec:__myl_Fc_myl0_390
0.0,18685,2,9342.5,9342.5,3657,15028,8040.5,myelin-exec:/layers.11/self_attn_2/MatMul_1_myl0_1262
0.0,18685,2,9342.5,9342.5,4852,13833,6350.5,myelin-exec:__myl_Fc_myl0_764
0.0,18676,2,9338.0,9338.0,4389,14287,6998.9,myelin-exec:/vision_tower/vision_model/encoder/layers.16/mlp/fc1/MatMul_myl0_189
0.0,18648,2,9324.0,9324.0,5250,13398,5761.5,myelin-exec:/layers.15/mlp/gateup_proj_5/MatMul_myl0_2571
0.0,18640,2,9320.0,9320.0,6723,11917,3672.7,myelin-exec:__myl_Fc_myl0_648
0.0,18629,2,9314.5,9314.5,3703,14926,7935.9,myelin-exec:/layers.2/self_attn_10/MatMul_1_myl0_3581
0.0,18602,2,9301.0,9301.0,4389,14213,6946.6,myelin-exec:__myl_Fc_myl0_944
0.0,18601,2,9300.5,9300.5,3666,14935,7968.4,myelin-exec:/layers.17/self_attn_8/MatMul_1_myl0_3218
0.0,18574,2,9287.0,9287.0,4935,13639,6154.7,myelin-exec:/layers.6/mlp/gateup_proj_9/MatMul_myl0_3654
0.0,18564,2,9282.0,9282.0,3870,14694,7653.7,myelin-exec:/layers.1/self_attn_5/MatMul_myl0_2014
0.0,18536,2,9268.0,9268.0,5092,13444,5905.8,myelin-exec:__myl_Fc_myl0_3151
0.0,18518,2,9259.0,9259.0,4287,14231,7031.5,myelin-exec:/layers.12/self_attn_1/MatMul_1_myl0_967
0.0,18518,2,9259.0,9259.0,5083,13435,5905.8,myelin-exec:/layers.5/mlp/gateup_proj_6/MatMul_myl0_2710
0.0,18510,2,9255.0,9255.0,4519,13991,6697.7,myelin-exec:/layers.3/self_attn_3/MatMul_1_myl0_1435
0.0,18509,2,9254.5,9254.5,5352,13157,5519.0,myelin-exec:__myl_Fc_myl0_1723
0.0,18481,2,9240.5,9240.5,4880,13601,6166.7,myelin-exec:/layers.14/mlp/gateup_proj_4/MatMul_myl0_2245
0.0,18463,2,9231.5,9231.5,2982,15481,8838.1,myelin-exec:/layers.3/self_attn_4/MatMul_1_myl0_1744
0.0,18454,2,9227.0,9227.0,5046,13408,5912.8,myelin-exec:__myl_Fc_myl0_1002
0.0,18454,2,9227.0,9227.0,5287,13167,5572.0,myelin-exec:__myl_Fc_myl0_1606
0.0,18453,2,9226.5,9226.5,2805,15648,9081.4,myelin-exec:/layers.15/self_attn_6/MatMul_myl0_2561
0.0,18435,2,9217.5,9217.5,5315,13120,5519.0,myelin-exec:/layers.3/mlp/gateup_proj_4/MatMul_myl0_2058
0.0,18435,2,9217.5,9217.5,5361,13074,5453.9,myelin-exec:__myl_Fc_myl0_842
0.0,18434,2,9217.0,9217.0,4046,14388,7312.9,myelin-exec:/vision_tower/vision_model/encoder/layers.10/mlp/fc2/MatMul_myl0_124
0.0,18416,2,9208.0,9208.0,2722,15694,9172.6,myelin-exec:/layers.3/self_attn_5/MatMul_myl0_2048
0.0,18398,2,9199.0,9199.0,5092,13306,5808.2,myelin-exec:/layers.1/mlp/gateup_proj_2/MatMul_myl0_1406
0.0,18370,2,9185.0,9185.0,5740,12630,4872.0,myelin-exec:/layers.15/mlp/gateup_proj_4/MatMul_myl0_2262
0.0,18361,2,9180.5,9180.5,8213,10148,1368.3,myelin-exec:__myl_Fc_myl0_1133
0.0,18352,2,9176.0,9176.0,3704,14648,7738.6,myelin-exec:__myl_Fc_myl0_2878
0.0,18352,2,9176.0,9176.0,6315,12037,4046.1,myelin-exec:__myl_Fc_myl0_770
0.0,18343,2,9171.5,9171.5,5241,13102,5558.6,myelin-exec:/layers.11/mlp/gateup_proj_6/MatMul_myl0_2812
0.0,18343,2,9171.5,9171.5,4250,14093,6960.1,myelin-exec:/layers.4/self_attn_2/MatMul_1_myl0_1143
0.0,18325,2,9162.5,9162.5,5112,13213,5728.3,myelin-exec:/layers.10/self_attn_10/MatMul_1_myl0_3717
0.0,18324,2,9162.0,9162.0,3602,14722,7863.0,myelin-exec:/layers.4/self_attn_5/MatMul_myl0_2065
0.0,18315,2,9157.5,9157.5,3565,14750,7909.0,myelin-exec:/layers.14/self_attn_5/MatMul_1_myl0_2240
0.0,18305,2,9152.5,9152.5,4583,13722,6462.2,myelin-exec:__myl_Fc_myl0_1706
0.0,18297,2,9148.5,9148.5,2019,16278,10082.6,myelin-exec:__myl_Dyna_myl0_702
0.0,18287,2,9143.5,9143.5,4018,14269,7248.6,myelin-exec:/layers.8/self_attn_4/MatMul_1_myl0_1829
0.0,18278,2,9139.0,9139.0,4083,14195,7150.3,myelin-exec:/layers.16/self_attn_2/MatMul_myl0_1342
0.0,18269,2,9134.5,9134.5,3945,14324,7339.1,myelin-exec:/vision_tower/vision_model/encoder/layers.23/mlp/fc1/MatMul_myl0_266
0.0,18268,2,9134.0,9134.0,6148,12120,4222.8,myelin-exec:__myl_Fc_myl0_985
0.0,18195,2,9097.5,9097.5,6787,11408,3267.5,myelin-exec:__myl_Fc_myl0_615
0.0,18185,2,9092.5,9092.5,4954,13231,5852.7,myelin-exec:__myl_Fc_myl0_859
0.0,18176,2,9088.0,9088.0,5121,13055,5610.2,myelin-exec:/layers.8/mlp/gateup_proj_8/MatMul_myl0_3379
0.0,18176,2,9088.0,9088.0,5435,12741,5166.1,myelin-exec:__myl_Fc_myl0_1544
0.0,18130,2,9065.0,9065.0,6546,11584,3562.4,myelin-exec:/layers.5/self_attn_1/MatMul_1_myl0_848
0.0,18130,2,9065.0,9065.0,7074,11056,2815.7,myelin-exec:__myl_Fc_myl0_3309
0.0,18128,2,9064.0,9064.0,3212,14916,8276.0,myelin-exec:/layers.5/self_attn_10/MatMul_myl0_3627
0.0,18120,2,9060.0,9060.0,3268,14852,8191.1,myelin-exec:/layers.12/self_attn_1/MatMul_myl0_963
0.0,18055,2,9027.5,9027.5,5268,12787,5316.7,myelin-exec:__myl_Fc_myl0_893
0.0,18046,2,9023.0,9023.0,3305,14741,8086.5,myelin-exec:/layers.12/self_attn_6/MatMul_myl0_2510
0.0,18037,2,9018.5,9018.5,3806,14231,7371.6,myelin-exec:/layers.17/self_attn_4/MatMul_1_myl0_1982
0.0,18027,2,9013.5,9013.5,5944,12083,4340.9,myelin-exec:/layers.1/self_attn_2/MatMul_1_myl0_1092
0.0,18019,2,9009.5,9009.5,4065,13954,6992.6,myelin-exec:/layers.13/self_attn_2/MatMul_1_myl0_1296
0.0,18019,2,9009.5,9009.5,4852,13167,5879.6,myelin-exec:__myl_Fc_myl0_798
0.0,18019,2,9009.5,9009.5,2065,15954,9821.0,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_1602
0.0,18008,2,9004.0,9004.0,4888,13120,5820.9,myelin-exec:/layers.9/mlp/gateup_proj_6/MatMul_myl0_2778
0.0,17991,2,8995.5,8995.5,3306,14685,8046.2,myelin-exec:/layers.9/self_attn_10/MatMul_1_myl0_3700
0.0,17973,2,8986.5,8986.5,5028,12945,5598.2,myelin-exec:/layers.4/self_attn_10/MatMul_1_myl0_3615
0.0,17963,2,8981.5,8981.5,2963,15000,8511.4,myelin-exec:/layers.2/self_attn_6/MatMul_myl0_2340
0.0,17926,2,8963.0,8963.0,3565,14361,7633.9,myelin-exec:/layers.16/self_attn_5/MatMul_1_myl0_2274
0.0,17916,2,8958.0,8958.0,4805,13111,5873.2,myelin-exec:/layers.7/self_attn_3/MatMul_1_myl0_1503
0.0,17890,2,8945.0,8945.0,7093,10797,2619.1,myelin-exec:__myl_Fc_myl0_654
0.0,17889,2,8944.5,8944.5,4213,13676,6691.4,myelin-exec:/layers.15/self_attn_2/MatMul_1_myl0_1330
0.0,17834,2,8917.0,8917.0,4741,13093,5905.8,myelin-exec:__myl_Fc_myl0_2471
0.0,17824,2,8912.0,8912.0,3824,14000,7195.5,myelin-exec:/layers.13/self_attn_7/MatMul_1_myl0_2841
0.0,17823,2,8911.5,8911.5,3203,14620,8073.0,myelin-exec:/layers.7/self_attn_6/MatMul_myl0_2425
0.0,17806,2,8903.0,8903.0,1121,16685,11005.4,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_1647
0.0,17795,2,8897.5,8897.5,2370,15425,9231.3,myelin-exec:/layers.0/self_attn_5/MatMul_myl0_1997
0.0,17795,2,8897.5,8897.5,5166,12629,5277.1,myelin-exec:/layers.16/mlp/gateup_proj_4/MatMul_myl0_2279
0.0,17770,2,8885.0,8885.0,4362,13408,6396.5,myelin-exec:__myl_Fc_myl0_791
0.0,17741,2,8870.5,8870.5,6000,11741,4059.5,myelin-exec:__myl_Fc_myl0_951
0.0,17733,2,8866.5,8866.5,4223,13510,6566.9,myelin-exec:__myl_Fc_myl0_1719
0.0,17705,2,8852.5,8852.5,4343,13362,6377.4,myelin-exec:__myl_Fc_myl0_756
0.0,17695,2,8847.5,8847.5,3463,14232,7614.8,myelin-exec:__myl_Fc_myl0_3281
0.0,17694,2,8847.0,8847.0,7046,10648,2547.0,myelin-exec:__myl_Fc_myl0_3839
0.0,17676,2,8838.0,8838.0,6491,11185,3319.2,myelin-exec:__myl_Fc_myl0_529
0.0,17658,2,8829.0,8829.0,4343,13315,6344.2,myelin-exec:/vision_tower/vision_model/encoder/layers.23/mlp/fc2/MatMul_myl0_267
0.0,17656,2,8828.0,8828.0,4527,13129,6082.5,myelin-exec:__myl_Fc_myl0_1728
0.0,17648,2,8824.0,8824.0,3593,14055,7397.8,myelin-exec:/layers.12/self_attn_10/MatMul_1_myl0_3751
0.0,17620,2,8810.0,8810.0,6065,11555,3882.0,myelin-exec:__myl_Fc_myl0_3157
0.0,17620,2,8810.0,8810.0,5231,12389,5061.5,myelin-exec:__myl_Fc_myl0_866
0.0,17611,2,8805.5,8805.5,6611,11000,3103.5,myelin-exec:__myl_Fc_myl0_2494
0.0,17593,2,8796.5,8796.5,3880,13713,6953.0,myelin-exec:/vision_tower/vision_model/encoder/layers.12/mlp/fc2/MatMul_myl0_146
0.0,17583,2,8791.5,8791.5,5426,12157,4759.5,myelin-exec:__myl_Fc_myl0_832
0.0,17574,2,8787.0,8787.0,4269,13305,6389.4,myelin-exec:/layers.12/self_attn_4/MatMul_1_myl0_1897
0.0,17564,2,8782.0,8782.0,3194,14370,7902.6,myelin-exec:/layers.1/self_attn_9/MatMul_myl0_3250
0.0,17555,2,8777.5,8777.5,6648,10907,3011.6,myelin-exec:__myl_Fc_myl0_568
0.0,17555,2,8777.5,8777.5,5879,11676,4099.1,myelin-exec:__myl_Fc_myl0_961
0.0,17528,2,8764.0,8764.0,6592,10936,3071.7,myelin-exec:__myl_Fc_myl0_3432
0.0,17518,2,8759.0,8759.0,5824,11694,4150.7,myelin-exec:__myl_Fc_myl0_978
0.0,17491,2,8745.5,8745.5,4954,12537,5362.0,myelin-exec:__myl_Fc_myl0_876
0.0,17463,2,8731.5,8731.5,2528,14935,8773.1,myelin-exec:/layers.5/self_attn_8/MatMul_1_myl0_3014
0.0,17462,2,8731.0,8731.0,3592,13870,7267.6,myelin-exec:/layers.14/self_attn_1/MatMul_myl0_997
0.0,17435,2,8717.5,8717.5,3139,14296,7889.2,myelin-exec:/layers.3/self_attn_2/MatMul_myl0_1121
0.0,17435,2,8717.5,8717.5,5472,11963,4589.8,myelin-exec:__myl_Fc_myl0_1516
0.0,17408,2,8704.0,8704.0,7158,10250,2186.4,myelin-exec:__myl_Fc_myl0_1578
0.0,17398,2,8699.0,8699.0,4083,13315,6528.0,myelin-exec:__myl_Fc_myl0_976
0.0,17389,2,8694.5,8694.5,3973,13416,6677.2,myelin-exec:/layers.0/self_attn_4/MatMul_1_myl0_1693
0.0,17381,2,8690.5,8690.5,4510,12871,5912.1,myelin-exec:/layers.3/self_attn_2/MatMul_1_myl0_1126
0.0,17380,2,8690.0,8690.0,2880,14500,8216.6,myelin-exec:/layers.4/self_attn_1/MatMul_myl0_827
0.0,17361,2,8680.5,8680.5,3130,14231,7849.6,myelin-exec:/layers.11/self_attn_8/MatMul_myl0_3111
0.0,17343,2,8671.5,8671.5,5556,11787,4406.0,myelin-exec:__myl_Fc_myl0_3449
0.0,17323,2,8661.5,8661.5,4203,13120,6305.3,myelin-exec:/layers.16/self_attn_6/MatMul_myl0_2578
0.0,17315,2,8657.5,8657.5,3639,13676,7097.2,myelin-exec:/layers.14/self_attn_2/MatMul_myl0_1308
0.0,17315,2,8657.5,8657.5,6056,11259,3679.1,myelin-exec:__myl_Fc_myl0_2352
0.0,17268,2,8634.0,8634.0,3333,13935,7496.7,myelin-exec:/layers.13/self_attn_1/MatMul_1_myl0_984
0.0,17268,2,8634.0,8634.0,3509,13759,7247.8,myelin-exec:__myl_Fc_myl0_2128
0.0,17260,2,8630.0,8630.0,2704,14556,8380.6,myelin-exec:/layers.12/self_attn_10/MatMul_myl0_3746
0.0,17260,2,8630.0,8630.0,4584,12676,5721.9,myelin-exec:__myl_Fc_myl0_2405
0.0,17259,2,8629.5,8629.5,1685,15574,9821.0,myelin-exec:__myl_SlicNegSlicConcMulMulAddCastMulCastTran_myl0_441
0.0,17241,2,8620.5,8620.5,2574,14667,8551.0,myelin-exec:/layers.10/self_attn_9/MatMul_myl0_3403
0.0,17231,2,8615.5,8615.5,4768,12463,5441.2,myelin-exec:__myl_Fc_myl0_1029
0.0,17231,2,8615.5,8615.5,4518,12713,5794.7,myelin-exec:__myl_Fc_myl0_1927
0.0,17194,2,8597.0,8597.0,4352,12842,6003.3,myelin-exec:/layers.5/self_attn_3/MatMul_1_myl0_1469
0.0,17176,2,8588.0,8588.0,2694,14482,8335.4,myelin-exec:/layers.4/self_attn_10/MatMul_myl0_3610
0.0,17167,2,8583.5,8583.5,5621,11546,4189.6,myelin-exec:__myl_Fc_myl0_1046
0.0,17148,2,8574.0,8574.0,5491,11657,4360.0,myelin-exec:__myl_Fc_myl0_934
0.0,17139,2,8569.5,8569.5,3315,13824,7431.0,myelin-exec:/layers.14/self_attn_6/MatMul_myl0_2544
0.0,17139,2,8569.5,8569.5,3657,13482,6947.3,myelin-exec:/layers.5/self_attn_9/MatMul_myl0_3318
0.0,17130,2,8565.0,8565.0,2287,14843,8878.4,myelin-exec:/layers.17/self_attn_7/MatMul_myl0_2904
0.0,17111,2,8555.5,8555.5,2583,14528,8446.4,myelin-exec:/layers.2/self_attn_5/MatMul_myl0_2031
0.0,17083,2,8541.5,8541.5,3509,13574,7117.0,myelin-exec:/layers.5/self_attn_3/MatMul_myl0_1464
0.0,17074,2,8537.0,8537.0,3500,13574,7123.4,myelin-exec:/layers.15/self_attn_7/MatMul_1_myl0_2875
0.0,17074,2,8537.0,8537.0,3759,13315,6757.1,myelin-exec:/layers.8/self_attn_1/MatMul_myl0_895
0.0,17056,2,8528.0,8528.0,4713,12343,5395.2,myelin-exec:__myl_Fc_myl0_959
0.0,17047,2,8523.5,8523.5,4426,12621,5794.7,myelin-exec:__myl_Fc_myl0_825
0.0,17046,2,8523.0,8523.0,4667,12379,5453.2,myelin-exec:/layers.12/self_attn_2/MatMul_myl0_1274
0.0,17028,2,8514.0,8514.0,5454,11574,4327.5,myelin-exec:__myl_Fc_myl0_1343
0.0,17010,2,8505.0,8505.0,5630,11380,4065.9,myelin-exec:__myl_Fc_myl0_3123
0.0,17009,2,8504.5,8504.5,3759,13250,6711.2,myelin-exec:/layers.7/self_attn_10/MatMul_myl0_3661
0.0,17009,2,8504.5,8504.5,6703,10306,2547.7,myelin-exec:__myl_Fc_myl0_2324
0.0,17001,2,8500.5,8500.5,4584,12417,5538.8,myelin-exec:__myl_Fc_myl0_815
0.0,16953,2,8476.5,8476.5,5148,11805,4707.2,myelin-exec:/layers.0/self_attn_2/MatMul_myl0_1070
0.0,16944,2,8472.0,8472.0,4157,12787,6102.3,myelin-exec:__myl_ReshTranGathAddReshCastMeanSubMulMean_myl0_3
0.0,16935,2,8467.5,8467.5,3500,13435,7025.1,myelin-exec:/layers.12/self_attn_2/MatMul_1_myl0_1279
0.0,16907,2,8453.5,8453.5,2815,14092,7974.0,myelin-exec:/layers.13/self_attn_5/MatMul_1_myl0_2223
0.0,16898,2,8449.0,8449.0,3398,13500,7143.2,myelin-exec:__myl_Fc_myl0_3417
0.0,16879,2,8439.5,8439.5,4194,12685,6004.0,myelin-exec:/layers.11/self_attn_1/MatMul_1_myl0_950
0.0,16871,2,8435.5,8435.5,4139,12732,6076.2,myelin-exec:/layers.4/self_attn_3/MatMul_myl0_1447
0.0,16871,2,8435.5,8435.5,8037,8834,563.6,myelin-exec:__myl_Fc_myl0_2541
0.0,16861,2,8430.5,8430.5,3260,13601,7312.2,myelin-exec:/layers.1/self_attn_10/MatMul_1_myl0_3564
0.0,16851,2,8425.5,8425.5,2101,14750,8944.2,myelin-exec:__myl_Dyna_myl0_477
0.0,16843,2,8421.5,8421.5,3370,13473,7143.9,myelin-exec:/layers.16/self_attn_1/MatMul_1_myl0_1035
0.0,16842,2,8421.0,8421.0,4176,12666,6003.3,myelin-exec:/layers.6/self_attn_3/MatMul_myl0_1481
0.0,16788,2,8394.0,8394.0,3519,13269,6894.3,myelin-exec:/layers.11/self_attn_10/MatMul_myl0_3729
0.0,16787,2,8393.5,8393.5,3074,13713,7522.9,myelin-exec:/layers.11/self_attn_6/MatMul_myl0_2493
0.0,16777,2,8388.5,8388.5,4102,12675,6062.0,myelin-exec:__myl_Fc_myl0_1934
0.0,16731,2,8365.5,8365.5,3638,13093,6685.7,myelin-exec:/layers.13/self_attn_8/MatMul_myl0_3145
0.0,16722,2,8361.0,8361.0,2954,13768,7646.7,myelin-exec:/layers.13/self_attn_1/MatMul_myl0_980
0.0,16722,2,8361.0,8361.0,5787,10935,3640.2,myelin-exec:__myl_Fc_myl0_3577
0.0,16704,2,8352.0,8352.0,3861,12843,6351.2,myelin-exec:/layers.16/self_attn_3/MatMul_myl0_1651
0.0,16703,2,8351.5,8351.5,3407,13296,6992.6,myelin-exec:/layers.0/self_attn_6/MatMul_myl0_2306
0.0,16703,2,8351.5,8351.5,3213,13490,7266.9,myelin-exec:/layers.5/self_attn_5/MatMul_myl0_2082
0.0,16686,2,8343.0,8343.0,4537,12149,5382.5,myelin-exec:__myl_Fc_myl0_874
0.0,16684,2,8342.0,8342.0,3138,13546,7359.6,myelin-exec:__myl_Fc_myl0_1631
0.0,16676,2,8338.0,8338.0,3907,12769,6266.4,myelin-exec:/layers.2/self_attn_2/MatMul_myl0_1104
0.0,16675,2,8337.5,8337.5,3231,13444,7221.7,myelin-exec:/layers.11/self_attn_1/MatMul_myl0_946
0.0,16666,2,8333.0,8333.0,4296,12370,5709.2,myelin-exec:__myl_Fc_myl0_3219
0.0,16657,2,8328.5,8328.5,3667,12990,6592.4,myelin-exec:/layers.0/self_attn_2/MatMul_1_myl0_1075
0.0,16639,2,8319.5,8319.5,3704,12935,6527.3,myelin-exec:/layers.1/self_attn_7/MatMul_myl0_2632
0.0,16629,2,8314.5,8314.5,3379,13250,6979.9,myelin-exec:__myl_Fc_myl0_3550
0.0,16621,2,8310.5,8310.5,3491,13130,6815.8,myelin-exec:/layers.7/self_attn_9/MatMul_myl0_3352
0.0,16620,2,8310.0,8310.0,3342,13278,7025.8,myelin-exec:/layers.4/self_attn_7/MatMul_myl0_2683
0.0,16610,2,8305.0,8305.0,2851,13759,7713.1,myelin-exec:/layers.8/self_attn_3/MatMul_myl0_1515
0.0,16610,2,8305.0,8305.0,6268,10342,2880.8,myelin-exec:__myl_Fc_myl0_2596
0.0,16593,2,8296.5,8296.5,4750,11843,5015.5,myelin-exec:__myl_Fc_myl0_3815
0.0,16593,2,8296.5,8296.5,1213,15380,10017.6,myelin-exec:__myl_Slic_myl0_1142
0.0,16565,2,8282.5,8282.5,5408,11157,4065.2,myelin-exec:/layers.6/self_attn_4/MatMul_1_myl0_1795
0.0,16556,2,8278.0,8278.0,5759,10797,3562.4,myelin-exec:__myl_Fc_myl0_1056
0.0,16555,2,8277.5,8277.5,5055,11500,4557.3,myelin-exec:__myl_Fc_myl0_1849
0.0,16537,2,8268.5,8268.5,4361,12176,5526.0,myelin-exec:__myl_Fc_myl0_1753
0.0,16491,2,8245.5,8245.5,2935,13556,7510.2,myelin-exec:/layers.13/self_attn_2/MatMul_myl0_1291
0.0,16482,2,8241.0,8241.0,5325,11157,4123.8,myelin-exec:__myl_Fc_myl0_2224
0.0,16482,2,8241.0,8241.0,4574,11908,5185.9,myelin-exec:__myl_Fc_myl0_808
0.0,16463,2,8231.5,8231.5,4778,11685,4884.0,myelin-exec:__myl_Fc_myl0_2015
0.0,16463,2,8231.5,8231.5,4362,12101,5472.3,myelin-exec:__myl_Fc_myl0_3204
0.0,16445,2,8222.5,8222.5,2602,13843,7948.6,myelin-exec:/layers.10/self_attn_10/MatMul_myl0_3712
0.0,16379,2,8189.5,8189.5,5481,10898,3830.4,myelin-exec:__myl_Fc_myl0_2192
0.0,16342,2,8171.0,8171.0,3426,12916,6710.4,myelin-exec:/layers.16/self_attn_10/MatMul_1_myl0_3819
0.0,16333,2,8166.5,8166.5,4185,12148,5630.7,myelin-exec:/layers.17/self_attn_2/MatMul_1_myl0_1364
0.0,16325,2,8162.5,8162.5,3945,12380,5964.4,myelin-exec:/layers.15/self_attn_8/MatMul_1_myl0_3184
0.0,16306,2,8153.0,8153.0,4380,11926,5335.8,myelin-exec:__myl_Fc_myl0_1623
0.0,16306,2,8153.0,8153.0,4028,12278,5833.6,myelin-exec:__myl_Fc_myl0_1866
0.0,16305,2,8152.5,8152.5,5213,11092,4157.1,myelin-exec:__myl_Fc_myl0_3021
0.0,16278,2,8139.0,8139.0,5519,10759,3705.2,myelin-exec:__myl_Fc_myl0_3771
0.0,16267,2,8133.5,8133.5,3092,13175,7129.8,myelin-exec:/layers.6/self_attn_6/MatMul_myl0_2408
0.0,16250,2,8125.0,8125.0,6148,10102,2795.9,myelin-exec:__myl_Fc_myl0_1036
0.0,16250,2,8125.0,8125.0,4741,11509,4785.7,myelin-exec:__myl_Fc_myl0_2066
0.0,16222,2,8111.0,8111.0,3333,12889,6757.1,myelin-exec:/layers.9/self_attn_3/MatMul_1_myl0_1537
0.0,16213,2,8106.5,8106.5,4389,11824,5257.3,myelin-exec:__myl_Fc_myl0_883
0.0,16204,2,8102.0,8102.0,6352,9852,2474.9,myelin-exec:__myl_Fc_myl0_1012
0.0,16204,2,8102.0,8102.0,5343,10861,3901.8,myelin-exec:__myl_Fc_myl0_3296
0.0,16194,2,8097.0,8097.0,3537,12657,6448.8,myelin-exec:/layers.17/self_attn_7/MatMul_1_myl0_2909
0.0,16166,2,8083.0,8083.0,5666,10500,3418.2,myelin-exec:__myl_Fc_myl0_1453
0.0,16148,2,8074.0,8074.0,5398,10750,3784.4,myelin-exec:__myl_Fc_myl0_3645
0.0,16139,2,8069.5,8069.5,5463,10676,3686.1,myelin-exec:__myl_Fc_myl0_3611
0.0,16129,2,8064.5,8064.5,3351,12778,6665.9,myelin-exec:/layers.14/self_attn_9/MatMul_myl0_3471
0.0,16121,2,8060.5,8060.5,3158,12963,6933.2,myelin-exec:/layers.14/self_attn_7/MatMul_myl0_2853
0.0,16111,2,8055.5,8055.5,4027,12084,5697.2,myelin-exec:/layers.17/self_attn_9/MatMul_1_myl0_3527
0.0,16102,2,8051.0,8051.0,3916,12186,5847.8,myelin-exec:/layers.14/self_attn_10/MatMul_1_myl0_3785
0.0,16102,2,8051.0,8051.0,3305,12797,6711.9,myelin-exec:/layers.5/self_attn_1/MatMul_myl0_844
0.0,16102,2,8051.0,8051.0,2982,13120,7168.6,myelin-exec:/layers.6/self_attn_5/MatMul_1_myl0_2104
0.0,16084,2,8042.0,8042.0,4010,12074,5702.1,myelin-exec:/layers.6/self_attn_10/MatMul_1_myl0_3649
0.0,16083,2,8041.5,8041.5,4676,11407,4759.5,myelin-exec:/layers.14/self_attn_8/MatMul_1_myl0_3167
0.0,16073,2,8036.5,8036.5,5490,10583,3601.3,myelin-exec:__myl_Fc_myl0_2769
0.0,16056,2,8028.0,8028.0,3676,12380,6154.7,myelin-exec:__myl_Fc_myl0_2936
0.0,16046,2,8023.0,8023.0,3620,12426,6226.8,myelin-exec:/layers.0/self_attn_9/MatMul_1_myl0_3238
0.0,16045,2,8022.5,8022.5,2481,13564,7836.9,myelin-exec:/layers.2/self_attn_7/MatMul_myl0_2649
0.0,16009,2,8004.5,8004.5,3916,12093,5782.0,myelin-exec:__myl_Fc_myl0_806
0.0,16001,2,8000.5,8000.5,3232,12769,6743.7,myelin-exec:/layers.13/self_attn_8/MatMul_1_myl0_3150
0.0,16000,2,8000.0,8000.0,4278,11722,5263.7,myelin-exec:__myl_Fc_myl0_1830
0.0,15991,2,7995.5,7995.5,5463,10528,3581.5,myelin-exec:__myl_Fc_myl0_758
0.0,15981,2,7990.5,7990.5,3630,12351,6166.7,myelin-exec:/layers.6/self_attn_3/MatMul_1_myl0_1486
0.0,15972,2,7986.0,7986.0,5389,10583,3672.7,myelin-exec:__myl_Fc_myl0_3038
0.0,15955,2,7977.5,7977.5,4945,11010,4288.6,myelin-exec:/layers.2/self_attn_8/MatMul_1_myl0_2963
0.0,15953,2,7976.5,7976.5,3602,12351,6186.5,myelin-exec:__myl_Fc_myl0_1512
0.0,15935,2,7967.5,7967.5,6722,9213,1761.4,myelin-exec:__myl_Fc_myl0_2556
0.0,15935,2,7967.5,7967.5,6361,9574,2271.9,myelin-exec:__myl_Fc_myl0_2983
0.0,15934,2,7967.0,7967.0,4092,11842,5480.1,myelin-exec:__myl_Fc_myl0_849
0.0,15917,2,7958.5,7958.5,4000,11917,5598.2,myelin-exec:/layers.7/self_attn_7/MatMul_1_myl0_2739
0.0,15898,2,7949.0,7949.0,2972,12926,7038.5,myelin-exec:/layers.7/self_attn_1/MatMul_myl0_878
0.0,15889,2,7944.5,7944.5,3149,12740,6781.9,myelin-exec:/layers.14/self_attn_2/MatMul_1_myl0_1313
0.0,15880,2,7940.0,7940.0,7389,8491,779.2,myelin-exec:__myl_Fc_myl0_1745
